lat_bin,lon_bin,time_bin,count,total_magnitude,max_magnitude
32,154,57,2,9.50,5.00
32,154,58,4,19.30,5.30
32,154,59,2,9.30,4.90
32,154,60,1,4.70,4.70
32,154,64,1,4.50,4.50
32,154,65,4,18.10,4.70
32,154,68,1,4.70,4.70
32,154,69,1,5.10,5.10
32,154,70,2,9.90,5.50
32,154,72,1,4.40,4.40
32,154,73,1,4.50,4.50
32,154,74,1,4.30,4.30
32,154,75,1,4.80,4.80
32,154,76,1,4.50,4.50
32,154,77,1,4.60,4.60
32,154,79,2,10.10,5.10
32,154,80,1,4.50,4.50
32,154,81,1,5.20,5.20
32,154,83,1,5.10,5.10
32,154,85,1,4.50,4.50
32,154,86,2,9.20,5.00
32,154,87,1,4.50,4.50
32,154,88,2,9.50,5.10
32,154,89,1,4.50,4.50
32,154,91,1,4.90,4.90
32,154,93,2,9.70,5.10
32,154,96,1,4.20,4.20
32,154,98,1,4.30,4.30
32,154,99,1,4.20,4.20
32,154,100,1,5.00,5.00
32,154,103,1,4.60,4.60
32,154,105,2,9.00,4.50
32,154,108,1,4.90,4.90
32,154,109,2,9.80,5.40
32,154,111,1,4.60,4.60
32,154,113,1,4.60,4.60
32,154,116,1,4.60,4.60
32,154,118,1,4.70,4.70
32,155,4,1,4.80,4.80
32,155,7,1,4.70,4.70
32,155,8,1,4.60,4.60
32,155,12,5,23.10,5.00
32,155,15,40,185.00,5.50
32,155,16,10,45.80,5.10
32,155,17,2,8.70,4.40
32,155,18,2,9.00,4.70
32,155,20,2,9.30,4.70
32,155,22,2,9.20,5.00
32,155,25,2,9.20,4.60
32,155,27,1,4.60,4.60
32,155,29,2,8.90,4.50
32,155,31,1,4.60,4.60
32,155,33,1,4.60,4.60
32,155,34,1,4.50,4.50
32,155,36,1,4.40,4.40
32,155,37,1,4.50,4.50
32,155,43,2,8.80,4.50
32,155,45,2,9.90,5.10
32,155,48,1,5.10,5.10
32,155,51,1,4.10,4.10
32,155,54,1,4.20,4.20
32,155,56,1,4.60,4.60
32,155,57,1,4.60,4.60
32,155,58,2,8.40,4.30
32,155,68,1,4.60,4.60
32,155,81,1,4.20,4.20
32,155,97,1,4.40,4.40
32,155,99,1,4.60,4.60
32,155,102,1,4.30,4.30
32,155,119,1,4.10,4.10
32,156,13,1,4.80,4.80
32,156,15,32,148.50,5.50
32,156,16,6,26.90,5.20
32,156,18,4,18.90,5.30
32,156,19,1,4.60,4.60
32,156,22,2,9.30,4.80
32,156,23,2,9.40,5.10
32,156,24,2,9.50,4.90
32,156,26,1,4.90,4.90
32,156,28,1,4.50,4.50
32,156,32,1,4.80,4.80
32,156,33,1,5.20,5.20
32,156,36,1,4.60,4.60
32,156,42,1,4.40,4.40
32,156,52,1,4.70,4.70
32,156,55,1,4.40,4.40
32,156,59,1,5.10,5.10
32,156,62,1,4.50,4.50
32,156,75,1,5.30,5.30
32,156,92,1,4.40,4.40
32,156,95,2,8.80,4.70
32,156,103,1,4.60,4.60
32,171,4,1,5.20,5.20
32,172,3,1,4.40,4.40
32,172,4,1,4.90,4.90
32,173,111,1,5.30,5.30
32,327,26,1,4.80,4.80
32,327,28,3,14.00,5.10
32,327,39,1,4.60,4.60
32,327,56,1,5.10,5.10
32,327,83,1,4.60,4.60
32,327,85,1,4.40,4.40
32,327,118,1,4.50,4.50
32,328,40,2,11.10,6.40
32,328,45,1,4.40,4.40
32,329,16,1,4.50,4.50
32,337,39,1,4.20,4.20
33,32,14,1,5.00,5.00
33,36,8,1,4.90,4.90
33,36,12,2,10.50,5.50
33,36,13,1,4.90,4.90
33,36,18,1,5.10,5.10
33,36,41,1,5.70,5.70
33,36,63,1,4.60,4.60
33,36,78,1,4.80,4.80
33,36,82,1,4.30,4.30
33,36,88,1,4.60,4.60
33,36,93,1,4.60,4.60
33,36,95,1,5.50,5.50
33,36,106,1,4.60,4.60
33,36,111,1,4.10,4.10
33,37,19,1,4.70,4.70
33,37,31,1,5.70,5.70
33,37,34,1,5.60,5.60
33,37,67,1,4.50,4.50
33,37,86,1,5.40,5.40
33,37,93,1,5.10,5.10
33,38,64,1,5.50,5.50
33,38,67,1,5.00,5.00
33,38,97,1,4.60,4.60
33,38,99,1,4.70,4.70
33,38,106,1,5.20,5.20
33,39,8,1,5.90,5.90
33,39,50,1,4.60,4.60
33,39,70,1,5.50,5.50
33,39,79,1,4.80,4.80
33,40,42,1,4.60,4.60
33,43,47,1,4.30,4.30
33,55,48,1,6.20,6.20
33,56,26,1,4.90,4.90
33,56,58,1,5.80,5.80
33,57,58,1,4.60,4.60
33,58,68,1,5.90,5.90
33,110,20,1,4.40,4.40
33,110,69,2,9.60,5.00
33,111,70,1,4.50,4.50
33,125,103,1,4.50,4.50
33,134,38,1,5.20,5.20
33,143,18,1,5.30,5.30
33,149,97,1,4.60,4.60
33,149,108,1,4.70,4.70
33,150,81,1,4.30,4.30
33,151,34,1,4.30,4.30
33,151,94,1,4.60,4.60
33,152,0,1,4.50,4.50
33,152,4,1,4.70,4.70
33,152,5,1,4.60,4.60
33,152,6,1,5.30,5.30
33,152,8,1,4.60,4.60
33,152,9,1,4.20,4.20
33,152,11,1,4.50,4.50
33,152,12,1,5.70,5.70
33,152,14,1,4.60,4.60
33,152,15,1,4.50,4.50
33,152,16,1,4.10,4.10
33,152,17,1,5.20,5.20
33,152,18,1,4.60,4.60
33,152,19,1,4.50,4.50
33,152,20,1,4.90,4.90
33,152,21,1,5.20,5.20
33,152,25,3,14.70,5.10
33,152,26,1,4.20,4.20
33,152,27,1,4.50,4.50
33,152,28,2,8.70,4.50
33,152,30,1,5.30,5.30
33,152,31,1,5.00,5.00
33,152,32,1,4.40,4.40
33,152,37,1,4.30,4.30
33,152,38,2,9.90,5.50
33,152,40,2,9.60,4.80
33,152,41,1,4.90,4.90
33,152,42,2,9.40,4.90
33,152,43,1,4.50,4.50
33,152,46,1,5.20,5.20
33,152,53,1,4.90,4.90
33,152,58,1,4.90,4.90
33,152,62,1,4.50,4.50
33,152,64,1,5.10,5.10
33,152,65,2,9.20,4.70
33,152,67,3,13.70,4.70
33,152,68,1,4.30,4.30
33,152,69,3,13.30,4.60
33,152,73,1,4.60,4.60
33,152,77,1,5.70,5.70
33,152,78,3,14.50,5.10
33,152,80,1,4.60,4.60
33,152,83,2,8.50,4.40
33,152,86,3,15.00,5.80
33,152,87,1,5.60,5.60
33,152,88,2,9.80,5.00
33,152,89,1,4.90,4.90
33,152,91,1,5.10,5.10
33,152,95,3,14.40,5.60
33,152,98,1,4.20,4.20
33,152,100,1,4.20,4.20
33,152,101,1,4.60,4.60
33,152,102,2,9.00,4.60
33,152,103,1,4.90,4.90
33,152,106,4,19.40,5.20
33,152,107,1,5.40,5.40
33,152,108,1,4.40,4.40
33,152,110,1,5.10,5.10
33,152,111,1,4.70,4.70
33,152,113,2,9.70,5.00
33,152,115,1,5.00,5.00
33,152,117,3,13.60,4.80
33,152,119,2,9.40,4.70
33,153,0,1,4.50,4.50
33,153,1,1,4.70,4.70
33,153,2,1,5.10,5.10
33,153,4,1,4.40,4.40
33,153,6,1,5.00,5.00
33,153,7,1,4.60,4.60
33,153,12,1,4.30,4.30
33,153,15,8,37.70,4.90
33,153,20,1,4.40,4.40
33,153,22,3,14.60,5.10
33,153,25,1,4.50,4.50
33,153,26,1,4.60,4.60
33,153,27,3,14.90,5.10
33,153,29,1,4.90,4.90
33,153,30,2,9.20,4.70
33,153,34,2,9.40,4.80
33,153,37,1,4.70,4.70
33,153,38,5,22.60,4.90
33,153,39,1,4.60,4.60
33,153,40,1,4.50,4.50
33,153,42,1,4.60,4.60
33,153,43,1,4.40,4.40
33,153,46,1,4.70,4.70
33,153,48,1,4.70,4.70
33,153,49,1,4.60,4.60
33,153,50,2,10.30,5.40
33,153,51,1,4.70,4.70
33,153,52,1,4.60,4.60
33,153,54,2,9.40,4.90
33,153,56,4,19.30,5.20
33,153,59,1,4.70,4.70
33,153,69,1,4.50,4.50
33,153,70,1,4.30,4.30
33,153,72,2,8.60,4.30
33,153,73,1,4.90,4.90
33,153,76,2,8.80,4.60
33,153,78,1,4.60,4.60
33,153,79,1,4.50,4.50
33,153,80,1,4.10,4.10
33,153,82,1,5.40,5.40
33,153,83,2,10.10,5.20
33,153,87,1,4.80,4.80
33,153,89,1,4.40,4.40
33,153,92,1,4.30,4.30
33,153,98,1,4.50,4.50
33,153,99,1,4.30,4.30
33,153,104,1,4.50,4.50
33,153,107,1,4.20,4.20
33,153,109,1,4.40,4.40
33,153,110,3,13.50,4.80
33,153,111,3,13.30,4.60
33,153,113,1,4.90,4.90
33,153,114,1,4.40,4.40
33,153,115,1,4.20,4.20
33,153,116,2,8.80,4.40
33,153,119,1,6.10,6.10
33,154,4,2,9.00,4.60
33,154,12,1,4.80,4.80
33,154,13,1,4.90,4.90
33,154,14,1,4.60,4.60
33,154,15,37,176.20,5.70
33,154,16,6,27.70,5.00
33,154,17,2,10.10,5.50
33,154,19,1,4.70,4.70
33,154,20,3,14.20,5.10
33,154,21,1,4.40,4.40
33,154,22,2,9.60,5.00
33,154,23,2,9.00,4.60
33,154,24,2,9.20,4.70
33,154,26,1,4.50,4.50
33,154,30,2,9.60,4.90
33,154,31,1,5.00,5.00
33,154,32,1,4.30,4.30
33,154,33,1,5.00,5.00
33,154,34,1,5.00,5.00
33,154,36,1,4.60,4.60
33,154,37,1,4.60,4.60
33,154,38,1,4.10,4.10
33,154,39,1,4.80,4.80
33,154,47,1,4.60,4.60
33,154,48,14,69.00,5.90
33,154,50,1,4.80,4.80
33,154,52,1,4.30,4.30
33,154,55,1,5.00,5.00
33,154,58,1,4.30,4.30
33,154,63,1,4.50,4.50
33,154,69,1,4.10,4.10
33,154,70,1,4.90,4.90
33,154,73,2,9.20,4.70
33,154,74,2,9.40,5.10
33,154,75,1,4.40,4.40
33,154,76,1,4.50,4.50
33,154,81,6,27.80,4.90
33,154,92,1,4.60,4.60
33,154,97,2,9.20,4.60
33,154,98,1,4.60,4.60
33,154,103,1,5.30,5.30
33,154,105,2,8.90,4.60
33,154,108,1,5.00,5.00
33,154,111,1,4.20,4.20
33,154,112,1,4.60,4.60
33,155,6,1,4.60,4.60
33,155,15,8,36.40,4.90
33,155,16,8,35.80,4.60
33,155,19,1,4.50,4.50
33,155,23,1,4.40,4.40
33,155,26,1,5.90,5.90
33,155,27,1,4.50,4.50
33,155,31,2,9.20,4.60
33,155,34,1,4.90,4.90
33,155,35,1,4.20,4.20
33,155,36,1,4.70,4.70
33,155,39,1,4.60,4.60
33,155,44,1,4.10,4.10
33,155,45,1,4.20,4.20
33,155,48,1,5.00,5.00
33,155,54,1,4.60,4.60
33,155,56,1,4.40,4.40
33,155,57,1,4.50,4.50
33,155,67,1,4.50,4.50
33,155,83,1,4.50,4.50
33,155,88,1,4.60,4.60
33,155,92,1,4.20,4.20
33,155,103,1,4.50,4.50
33,155,105,1,4.30,4.30
33,156,15,1,4.80,4.80
33,156,16,2,9.20,4.90
33,156,26,1,4.50,4.50
33,156,27,1,4.70,4.70
33,156,55,1,4.50,4.50
33,156,88,1,4.60,4.60
33,173,14,6,29.80,5.30
33,173,15,3,14.20,4.80
33,174,14,1,5.00,5.00
33,174,74,1,4.60,4.60
33,174,116,1,4.80,4.80
33,326,107,3,13.00,4.40
33,327,6,1,5.40,5.40
33,327,15,1,4.50,4.50
33,327,24,2,9.10,4.70
33,327,30,1,4.50,4.50
33,327,37,1,4.80,4.80
33,327,53,1,4.30,4.30
33,327,71,3,15.70,5.80
33,327,77,1,4.80,4.80
33,327,103,1,4.40,4.40
33,327,110,1,4.20,4.20
33,327,116,1,4.90,4.90
33,327,118,2,10.30,5.70
33,327,119,2,8.90,4.50
33,328,119,1,4.40,4.40
33,339,59,1,4.70,4.70
33,357,38,1,5.50,5.50
34,34,1,1,4.70,4.70
34,34,30,3,14.10,4.80
34,34,32,1,4.50,4.50
34,35,18,1,4.70,4.70
34,35,26,1,5.40,5.40
34,35,30,4,19.60,5.10
34,35,40,1,5.50,5.50
34,35,53,1,4.40,4.40
34,35,62,1,4.70,4.70
34,50,81,1,4.60,4.60
34,50,119,1,4.90,4.90
34,51,28,1,5.70,5.70
34,51,55,1,5.50,5.50
34,51,64,1,4.80,4.80
34,51,70,1,4.50,4.50
34,51,79,1,5.30,5.30
34,51,80,4,19.20,5.00
34,51,82,1,5.50,5.50
34,51,88,1,4.50,4.50
34,51,97,1,4.30,4.30
34,52,11,1,5.10,5.10
34,52,59,1,5.10,5.10
34,52,79,1,5.10,5.10
34,53,38,1,5.20,5.20
34,55,16,1,4.60,4.60
34,55,22,1,4.70,4.70
34,55,26,1,4.70,4.70
34,55,76,1,4.60,4.60
34,55,94,1,5.10,5.10
34,55,97,1,4.60,4.60
34,55,108,1,4.30,4.30
34,55,112,1,5.30,5.30
34,56,70,1,4.70,4.70
34,56,79,1,4.70,4.70
34,56,100,1,5.90,5.90
34,57,56,1,4.40,4.40
34,57,87,1,5.60,5.60
34,58,68,2,9.40,4.80
34,58,69,1,4.50,4.50
34,143,22,1,4.60,4.60
34,143,41,1,4.50,4.50
34,144,1,1,4.60,4.60
34,144,45,1,4.50,4.50
34,144,49,1,4.60,4.60
34,146,108,1,4.30,4.30
34,147,7,2,9.60,4.90
34,147,22,1,4.70,4.70
34,147,35,1,4.40,4.40
34,147,40,1,5.00,5.00
34,147,106,1,5.20,5.20
34,148,7,2,9.30,4.80
34,148,10,1,4.30,4.30
34,148,37,1,4.90,4.90
34,148,63,3,13.90,5.20
34,148,100,1,4.50,4.50
34,148,108,1,4.90,4.90
34,149,3,1,4.30,4.30
34,149,10,3,14.40,4.90
34,149,28,1,4.50,4.50
34,149,35,1,4.70,4.70
34,149,42,1,4.50,4.50
34,149,63,1,4.60,4.60
34,149,95,1,4.40,4.40
34,149,98,1,4.60,4.60
34,149,101,1,4.20,4.20
34,149,110,1,4.30,4.30
34,149,112,1,4.10,4.10
34,149,119,1,4.50,4.50
34,150,7,1,5.00,5.00
34,150,8,1,4.50,4.50
34,150,10,1,4.30,4.30
34,150,17,1,4.10,4.10
34,150,34,1,4.30,4.30
34,150,35,1,4.40,4.40
34,150,39,1,5.20,5.20
34,150,40,2,9.50,5.20
34,150,42,2,9.10,4.70
34,150,45,1,4.20,4.20
34,150,46,1,4.20,4.20
34,150,65,1,4.60,4.60
34,150,85,1,4.50,4.50
34,150,87,1,4.20,4.20
34,150,88,1,4.90,4.90
34,150,93,1,4.90,4.90
34,150,98,1,5.00,5.00
34,150,99,1,4.90,4.90
34,150,102,4,20.10,5.70
34,150,104,3,13.40,4.60
34,150,106,1,5.30,5.30
34,150,119,2,8.90,4.50
34,151,0,1,5.20,5.20
34,151,2,1,4.30,4.30
34,151,6,1,4.40,4.40
34,151,8,1,4.30,4.30
34,151,10,1,4.40,4.40
34,151,14,1,4.90,4.90
34,151,15,7,32.10,5.10
34,151,23,1,4.60,4.60
34,151,27,1,5.70,5.70
34,151,29,12,56.50,6.00
34,151,31,1,4.50,4.50
34,151,32,5,22.30,4.50
34,151,33,1,4.70,4.70
34,151,35,1,5.00,5.00
34,151,36,1,4.50,4.50
34,151,38,1,5.40,5.40
34,151,45,2,9.90,5.00
34,151,49,1,4.50,4.50
34,151,50,1,5.30,5.30
34,151,52,1,4.40,4.40
34,151,54,1,4.50,4.50
34,151,55,1,4.60,4.60
34,151,62,2,9.20,4.70
34,151,67,2,9.00,4.60
34,151,74,2,8.70,4.40
34,151,80,2,9.30,4.90
34,151,88,1,4.30,4.30
34,151,90,1,5.60,5.60
34,151,97,1,4.40,4.40
34,151,102,8,35.80,5.00
34,151,103,1,5.40,5.40
34,152,0,1,4.90,4.90
34,152,2,1,4.40,4.40
34,152,6,1,4.30,4.30
34,152,11,1,5.20,5.20
34,152,12,1,4.40,4.40
34,152,13,1,4.40,4.40
34,152,14,1,4.40,4.40
34,152,15,4,17.70,4.60
34,152,16,1,4.20,4.20
34,152,19,1,4.40,4.40
34,152,29,1,4.60,4.60
34,152,33,1,4.60,4.60
34,152,36,1,5.10,5.10
34,152,38,3,13.90,4.90
34,152,41,1,3.90,3.90
34,152,42,2,9.80,5.10
34,152,46,1,4.70,4.70
34,152,47,1,4.10,4.10
34,152,49,1,5.00,5.00
34,152,51,1,4.50,4.50
34,152,54,1,4.30,4.30
34,152,55,1,5.00,5.00
34,152,56,1,4.70,4.70
34,152,57,1,4.60,4.60
34,152,60,1,4.30,4.30
34,152,61,3,14.60,5.40
34,152,62,7,33.00,5.70
34,152,64,1,4.50,4.50
34,152,65,1,4.60,4.60
34,152,66,1,4.50,4.50
34,152,67,1,4.60,4.60
34,152,69,3,14.50,5.20
34,152,71,2,9.50,4.90
34,152,72,1,4.60,4.60
34,152,75,2,9.90,5.20
34,152,76,9,43.90,5.70
34,152,77,1,5.10,5.10
34,152,79,1,5.00,5.00
34,152,80,1,5.10,5.10
34,152,82,1,4.10,4.10
34,152,83,1,4.40,4.40
34,152,84,1,4.30,4.30
34,152,88,1,4.50,4.50
34,152,89,1,4.60,4.60
34,152,91,1,4.70,4.70
34,152,95,2,9.00,4.50
34,152,97,1,4.60,4.60
34,152,98,1,4.20,4.20
34,152,99,7,34.00,5.50
34,152,100,3,13.80,4.80
34,152,103,1,4.50,4.50
34,152,104,2,8.50,4.40
34,152,105,2,9.60,5.30
34,152,107,2,8.40,4.40
34,152,110,1,4.70,4.70
34,152,115,1,4.40,4.40
34,152,117,1,5.10,5.10
34,153,6,1,4.20,4.20
34,153,8,1,4.90,4.90
34,153,9,1,4.40,4.40
34,153,10,1,4.50,4.50
34,153,11,1,4.50,4.50
34,153,12,5,23.90,5.10
34,153,13,1,4.60,4.60
34,153,15,4,19.20,5.40
34,153,16,2,9.50,4.90
34,153,18,1,5.00,5.00
34,153,19,1,5.30,5.30
34,153,33,1,4.60,4.60
34,153,42,1,4.50,4.50
34,153,49,1,4.40,4.40
34,153,50,1,4.60,4.60
34,153,52,1,4.30,4.30
34,153,53,1,4.40,4.40
34,153,57,1,4.60,4.60
34,153,58,1,4.40,4.40
34,153,61,2,9.10,4.60
34,153,64,1,4.60,4.60
34,153,71,1,4.20,4.20
34,153,75,3,13.30,4.70
34,153,76,7,32.00,5.20
34,153,78,1,4.50,4.50
34,153,89,1,4.80,4.80
34,153,99,8,36.60,5.20
34,153,100,1,4.60,4.60
34,153,101,1,4.60,4.60
34,153,102,1,4.50,4.50
34,153,110,11,53.60,5.70
34,153,116,1,4.60,4.60
34,154,15,1,4.70,4.70
34,154,23,1,4.40,4.40
34,154,43,1,4.90,4.90
34,154,62,1,4.60,4.60
34,154,63,1,4.80,4.80
34,154,88,1,5.00,5.00
34,154,94,1,5.00,5.00
34,154,100,1,4.40,4.40
34,154,115,1,4.40,4.40
34,155,76,1,4.60,4.60
34,175,66,1,4.40,4.40
34,176,115,1,4.60,4.60
34,177,106,1,4.40,4.40
34,178,35,1,5.00,5.00
34,178,71,1,5.20,5.20
34,178,116,1,4.50,4.50
34,185,106,1,4.50,4.50
34,326,54,1,4.50,4.50
34,327,41,1,4.50,4.50
34,327,63,1,5.80,5.80
34,327,86,1,5.50,5.50
34,335,61,1,4.40,4.40
34,338,53,1,4.20,4.20
34,338,82,1,4.60,4.60
34,338,96,2,8.00,4.10
34,338,97,1,4.90,4.90
34,338,116,1,5.10,5.10
35,36,40,1,4.90,4.90
35,43,26,1,5.10,5.10
35,43,47,3,16.50,6.30
35,43,49,1,4.80,4.80
35,43,55,1,5.20,5.20
35,43,76,1,5.50,5.50
35,43,83,1,4.90,4.90
35,43,113,1,4.50,4.50
35,44,18,1,4.80,4.80
35,44,104,1,4.50,4.50
35,45,53,1,4.40,4.40
35,45,75,1,4.80,4.80
35,45,102,1,4.60,4.60
35,45,118,1,4.70,4.70
35,46,102,3,15.40,5.70
35,47,50,2,10.30,5.70
35,47,89,1,4.80,4.80
35,47,95,1,4.60,4.60
35,48,49,1,4.70,4.70
35,48,84,1,4.70,4.70
35,49,33,1,4.80,4.80
35,49,58,1,4.70,4.70
35,49,74,1,4.20,4.20
35,49,101,1,5.30,5.30
35,50,73,1,5.00,5.00
35,50,92,1,5.20,5.20
35,50,100,7,35.60,5.60
35,52,39,1,4.30,4.30
35,53,2,1,4.50,4.50
35,53,38,1,5.70,5.70
35,53,53,1,4.40,4.40
35,59,25,1,4.70,4.70
35,59,88,1,4.60,4.60
35,60,38,2,9.10,4.60
35,60,48,1,5.90,5.90
35,60,81,1,4.40,4.40
35,60,94,1,4.60,4.60
35,61,1,2,9.90,5.00
35,61,35,2,9.60,5.00
35,118,75,1,5.00,5.00
35,120,1,1,4.90,4.90
35,122,103,1,4.60,4.60
35,123,18,1,4.50,4.50
35,123,103,1,5.10,5.10
35,124,46,1,4.60,4.60
35,124,94,1,4.60,4.60
35,139,26,1,5.00,5.00
35,147,106,1,4.40,4.40
35,148,63,5,22.40,4.70
35,148,108,1,4.50,4.50
35,150,65,1,4.50,4.50
35,151,45,1,4.50,4.50
35,151,72,1,4.70,4.70
35,151,102,1,4.20,4.20
35,156,88,2,9.60,5.30
35,177,6,1,4.60,4.60
35,177,102,2,10.60,5.40
35,185,51,1,4.80,4.80
35,185,112,1,4.60,4.60
35,186,14,1,4.70,4.70
35,187,1,1,4.70,4.70
35,187,56,1,4.60,4.60
35,187,79,1,4.40,4.40
35,187,94,1,4.80,4.80
35,187,104,2,10.20,5.60
35,290,118,1,4.20,4.20
35,320,59,1,4.70,4.70
35,320,85,1,4.30,4.30
35,320,90,1,4.20,4.20
35,320,107,1,4.40,4.40
35,321,85,6,27.00,4.70
35,322,91,1,4.90,4.90
35,323,0,1,5.40,5.40
35,323,28,1,4.30,4.30
35,324,0,1,5.40,5.40
35,324,6,2,10.50,6.10
35,324,12,1,5.50,5.50
35,324,82,2,8.70,4.50
35,324,91,1,4.40,4.40
35,325,32,1,5.50,5.50
35,326,32,1,4.50,4.50
35,338,6,1,4.80,4.80
35,338,46,1,5.50,5.50
35,338,67,1,4.50,4.50
35,338,110,1,4.80,4.80
35,339,38,3,17.00,6.90
35,339,49,1,4.30,4.30
35,339,50,1,4.40,4.40
35,339,110,1,4.10,4.10
35,339,114,1,4.70,4.70
36,43,83,1,4.60,4.60
36,45,0,3,15.20,5.40
36,45,60,1,4.80,4.80
36,45,80,1,5.60,5.60
36,45,102,4,19.70,5.10
36,46,54,1,4.90,4.90
36,46,102,1,6.20,6.20
36,61,68,1,5.40,5.40
36,61,88,1,5.80,5.80
36,62,88,2,10.30,5.40
36,109,66,1,4.20,4.20
36,128,12,1,5.00,5.00
36,133,30,1,4.70,4.70
36,133,87,1,4.90,4.90
36,133,117,1,4.70,4.70
36,155,94,1,4.60,4.60
36,155,114,1,4.20,4.20
36,176,87,1,4.90,4.90
36,177,84,2,9.40,4.80
36,177,104,1,5.20,5.20
36,182,55,1,5.60,5.60
36,182,114,1,4.80,4.80
36,183,90,1,5.10,5.10
36,186,3,1,4.50,4.50
36,186,110,1,4.60,4.60
36,189,30,1,5.00,5.00
36,199,116,1,5.00,5.00
36,201,12,1,4.80,4.80
36,201,108,1,5.50,5.50
36,202,25,1,5.30,5.30
36,203,17,1,4.60,4.60
36,203,18,5,24.40,5.80
36,203,21,1,4.30,4.30
36,204,47,1,4.50,4.50
36,204,87,1,4.50,4.50
36,205,64,1,4.50,4.50
36,205,74,1,4.10,4.10
36,205,105,4,19.60,6.60
36,205,114,1,4.40,4.40
36,206,110,1,4.50,4.50
36,206,119,1,4.30,4.30
36,319,13,1,4.60,4.60
36,319,41,1,4.60,4.60
36,319,78,1,4.30,4.30
36,320,3,1,5.00,5.00
36,320,13,2,9.40,4.70
36,320,38,1,4.60,4.60
36,320,39,1,4.50,4.50
36,320,46,1,4.90,4.90
36,320,51,1,4.80,4.80
36,320,54,3,14.20,4.90
36,320,71,1,4.70,4.70
36,320,79,1,4.40,4.40
36,320,86,1,4.50,4.50
36,320,107,1,4.40,4.40
36,320,118,4,17.40,4.60
36,321,20,1,4.00,4.00
36,322,118,1,4.20,4.20
36,338,13,1,5.40,5.40
36,339,6,1,4.50,4.50
36,339,15,1,4.20,4.20
36,339,16,1,4.50,4.50
36,339,38,2,9.10,4.60
36,339,64,2,8.40,4.40
36,339,71,1,4.40,4.40
36,339,101,1,4.60,4.60
36,339,118,1,4.20,4.20
37,62,88,1,4.70,4.70
37,104,88,1,4.30,4.30
37,107,55,1,4.20,4.20
37,108,46,1,4.20,4.20
37,108,47,1,4.40,4.40
37,132,10,1,5.00,5.00
37,133,87,1,4.70,4.70
37,175,119,1,5.60,5.60
37,190,0,1,4.80,4.80
37,190,5,1,4.50,4.50
37,190,32,1,4.70,4.70
37,190,41,1,4.70,4.70
37,190,70,1,5.50,5.50
37,190,99,1,4.70,4.70
37,192,22,1,4.40,4.40
37,192,28,1,5.30,5.30
37,192,108,1,4.40,4.40
37,193,8,1,4.20,4.20
37,193,16,2,9.60,5.30
37,193,20,1,4.90,4.90
37,193,29,1,4.60,4.60
37,193,54,1,5.50,5.50
37,193,83,1,4.30,4.30
37,193,88,1,5.30,5.30
37,193,100,1,4.30,4.30
37,193,106,1,4.50,4.50
37,194,39,1,4.50,4.50
37,194,46,1,4.50,4.50
37,195,2,1,4.50,4.50
37,195,7,5,24.30,5.20
37,195,101,1,4.30,4.30
37,195,103,1,4.50,4.50
37,195,112,1,4.50,4.50
37,196,7,1,4.30,4.30
37,196,13,1,4.40,4.40
37,196,18,1,4.60,4.60
37,196,116,1,4.50,4.50
37,197,78,1,4.60,4.60
37,198,14,7,32.90,5.50
37,199,14,1,4.40,4.40
37,199,116,3,13.90,4.70
37,199,117,1,4.90,4.90
37,200,39,1,4.20,4.20
37,200,108,1,4.60,4.60
37,200,116,1,4.40,4.40
37,201,12,1,5.00,5.00
37,201,77,1,4.30,4.30
37,201,99,1,4.90,4.90
37,201,108,5,22.50,5.40
37,202,46,1,5.30,5.30
37,202,50,1,4.60,4.60
37,205,49,1,5.30,5.30
37,205,73,1,4.80,4.80
37,205,83,1,4.20,4.20
37,205,105,1,4.80,4.80
37,205,109,1,4.70,4.70
37,205,111,1,4.10,4.10
37,205,117,2,8.70,4.40
37,205,118,1,4.60,4.60
37,206,14,1,4.60,4.60
37,206,61,1,4.90,4.90
37,206,82,1,4.20,4.20
37,206,95,1,4.30,4.30
37,206,118,1,4.40,4.40
37,207,7,1,4.60,4.60
37,207,15,1,4.30,4.30
37,207,26,1,4.40,4.40
37,207,35,1,4.40,4.40
37,207,37,1,4.40,4.40
37,207,43,1,4.40,4.40
37,207,49,1,4.40,4.40
37,207,56,1,4.90,4.90
37,207,57,2,10.10,5.20
37,207,71,1,4.10,4.10
37,207,75,1,4.80,4.80
37,207,84,1,4.90,4.90
37,207,88,1,6.10,6.10
37,207,89,1,5.10,5.10
37,207,96,1,4.60,4.60
37,208,27,2,9.30,4.70
37,208,42,1,4.60,4.60
37,208,57,1,4.70,4.70
37,208,58,1,4.50,4.50
37,208,87,1,4.60,4.60
37,208,89,1,4.50,4.50
37,281,24,1,4.70,4.70
37,318,43,1,4.40,4.40
37,318,69,1,4.90,4.90
37,319,9,1,4.30,4.30
37,319,43,1,4.20,4.20
37,319,69,1,5.40,5.40
37,319,82,1,6.30,6.30
37,319,94,1,5.00,5.00
37,319,99,1,4.50,4.50
37,320,6,1,4.30,4.30
37,320,41,1,4.30,4.30
37,320,68,1,5.20,5.20
37,320,81,2,10.10,5.80
37,321,62,1,4.50,4.50
37,340,54,1,4.50,4.50
38,105,95,1,4.40,4.40
38,106,83,1,4.30,4.30
38,159,103,1,4.40,4.40
38,273,92,1,4.80,4.80
38,318,10,1,4.30,4.30
38,318,43,1,4.60,4.60
38,319,15,3,14.00,5.00
38,319,21,4,18.40,5.70
